,airflow_ctx_dag_owner,airflow_ctx_dag_id,airflow_ctx_task_id,airflow_ctx_execution_date,airflow_ctx_try_number,airflow_ctx_dag_run_id
282,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
283,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
284,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
285,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
286,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
287,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
288,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
289,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
290,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
291,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
292,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
293,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
294,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
295,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
296,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
297,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
298,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
299,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
300,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
301,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
302,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
303,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
304,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
305,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
306,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
307,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
308,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
309,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
310,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
311,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
312,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
313,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
314,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
315,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
316,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
317,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
318,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
319,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
320,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
321,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
322,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
323,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
324,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
325,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
326,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
327,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
328,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
329,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
330,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
331,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
332,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
333,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
334,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
335,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
336,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
337,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
338,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
339,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
340,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
341,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
342,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
343,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
344,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
345,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
346,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
347,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
348,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
349,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
350,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
351,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
352,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
353,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
354,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
355,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
356,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
357,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
358,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
359,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
360,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
